"Code","Département","Nom","Latitude","Longitude","Altitude"
"51136001","51","CHATILLON-MAN",49.1005,3.764167,115
"51136003","51","CHATILLON-CIVC",49.098667,3.7595,153
"51153001","51","CHOUILLY",49.017833,3.981667,172
"51171001","51","CORMICY",49.370833,3.891,90
"51183001","51","REIMS-COURCY",49.306167,4.050667,91
"51210001","51","DIZY",49.069333,3.966167,92
"51212001","51","DOMMARTIN",48.75,4.283333,160
"51230001","51","EPERNAY",49.016667,3.966667,80
"51230002","51","EPERNAY",49.033333,4.,90
"51237001","51","ESTERNAY-MAN",48.737833,3.575667,175
"51237002","51","ESTERNAY",48.742,3.579667,185
"51242001","51","FAGNIERES-INRAE",48.939833,4.3085,105
"51244001","51","FAUX-VESIGNEUL",48.778833,4.399167,132
"51248002","51","FERE-CHAMP",48.771667,4.033333,163
"51250001","51","FISMES ST LADRE",49.3075,3.69,80
"51259001","51","FRANCHEVILLE",48.891,4.541167,98
"51262001","51","FRIGNICOURT",48.701167,4.618,113
"51266001","51","GERMAINE",49.115167,4.0315,210
"51266002","51","GERMAINE-CIVC",49.123167,4.032333,172
"51269001","51","GIFFAUMONT",48.566667,4.766667,140
"51298001","51","IGNY-COMBLIZY",49.016667,3.716833,225
"51338001","51","MAILLY-CIVC",49.155333,4.116333,182
"51381004","51","MONTMORT",48.941667,3.823333,185
"51388002","51","MOURMELON-LE-GRAND-ONM",49.141667,4.361667,130
"51388003","51","MOURMELON-GRAND",49.1075,4.3585,115
"51440001","51","PONTFAVERGER-MA",49.2935,4.317833,100
"51440003","51","PONTFAVERGER",49.29,4.32,100
"51449001","51","PRUNAY",49.213,4.157167,95
"51449002","51","REIMS-PRUNAY",49.209833,4.155333,95
"51454002","51","REIMS-CATHE",49.25,4.025,175
"51454003","51","REIMS LYCEE",49.256667,4.03,80
"51456002","51","REMICOURT",48.955,4.868333,170
"51460001","51","RIEUX",48.849,3.494667,146
"51491001","51","ST-JEAN-TOURBE",49.1,4.7,190
"51507002","51","STE MENEHOULD M",49.101167,4.939833,210
"51507007","51","STE MENEHOULD",49.073333,4.885,164
"51518001","51","ST THIERRY-CIVC",49.300833,3.960667,135
"51544002","51","SOMMEPY",49.253167,4.553833,140
"51545001","51","SOMMESOUS",48.734167,4.2075,167
"51548001","51","SOMME-VESLE",49.007333,4.5885,162
"51556001","51","SOUDRON",48.845167,4.198667,121
"51559002","51","SUIPPES",49.12,4.541667,136
"51566001","51","THIBIE",48.9315,4.213833,97
"51583001","51","TROIS-FONTAINES",48.710167,4.9435,204
"51588001","51","VALMY",49.085,4.775833,161
"51589001","51","VANAULT-LE-CHATEL",48.863333,4.726667,170
"51590002","51","VANAULT",48.849667,4.771833,140
"51595002","51","VATRY-AERO",48.777167,4.164667,179
"51611001","51","VERT TOULON-CIVC",48.84,3.906,155
"51612002","51","VERTUS",48.908333,4.000667,115
"51612003","51","VERTUS-CIVC",48.9025,3.995333,150
"52023002","52","AUBERIVE_SAPC",47.783,5.0535,349
"52055001","52","BLECOURT",48.384167,5.067,348
"52061002","52","BOURDONS_SAPC",48.162333,5.349667,304
"52074002","52","BREUVANNES_SAPC",48.094333,5.602167,323
"52084002","52","BUSSON_SAPC",48.328833,5.3605,387
"52091003","52","CERISIERES",48.308333,5.083333,332
"52114001","52","CHATEAUVILLAIN",48.047,4.908,227
"52121007","52","CHAUMONT",48.105,5.153333,317
"52123003","52","CHEVILLON_SAPC",48.522833,5.113833,170
"52131002","52","CIRFONTAINES_SAPC",48.456167,5.394667,379
"52178001","52","DOULEVANT",48.376667,4.921667,220
"52180002","52","DROYES",48.5065,4.700167,124
"52197003","52","FAYL-BILLOT_SAPC",47.784333,5.615333,347
"52248002","52","IS-EN-BASSIGNY",48.022167,5.455333,403
"52253001","52","JUZENNECOURT",48.181,4.979667,303
"52269001","52","LANGRES",47.843667,5.3375,466
"52269003","52","LANGRES PLATEAU",47.863333,5.335,466
"52294001","52","LOUVEMONT - MAN",48.560333,4.909833,146
"52307001","52","MARAC AGGLOMERATION",47.928333,5.193333,367
"52332001","52","VAL-DE-MEUSE",48.0215,5.586833,380
"52348003","52","NEUILLY-L'EVEQUE_SAPC",47.918,5.435833,353
"52443001","52","SAILLY",48.433833,5.272833,270
"52448001","52","ST-DIZIER",48.631333,4.903667,139
"52450002","52","SAINT-LOUP-SUR-AUJON_SAPC",47.895,5.092167,310
"52469001","52","CHAUMONT-SEMOUTIERS",48.092167,5.046,294
"53018002","53","BALLOTS",47.898833,-1.035167,60
"53048001","53","CHAILLAND",48.247667,-0.905333,110
"53083001","53","COURCITE_SAPC",48.318667,-0.222333,172
"53084001","53","CRAON",47.851,-0.938333,50
"53094001","53","LAVAL-ENTRAMMES",48.032333,-0.739333,99
"53096004","53","ERNEE",48.295667,-0.9625,168
"53110002","53","GREZ-EN-BOUERE",47.891,-0.542333,93
"53116003","53","LE HORPS",48.405667,-0.440833,268
"53130008","53","LAVAL-ETRONNIER",48.030667,-0.7465,100
"53147001","53","MAYENNE",48.311167,-0.640167,138
"53159002","53","MONTOURTIER_SAPC",48.209833,-0.538667,107
"53185001","53","PRE-EN-PAIL_SAPC",48.452,-0.183167,277
"53238002","53","ST-MARS/LA-FUTA",48.431,-1.015,208
"53238003","53","ST-MARS SUR LA FUTAIE-EDF",48.431833,-1.013167,206
"54023001","54","ARRACOURT",48.723333,6.530667,244
"54039001","54","BACCARAT",48.451667,6.740333,272
"54040001","54","BADONVILLER",48.498,6.896167,336
"54040003","54","BADONVILLER-SA",48.495,6.9,332
"54054001","54","BAYON",48.470833,6.316,268
"54062001","54","BENNEY",48.514333,6.211167,350
"54105001","54","BULLIGNY",48.58,5.853333,291
"54113002","54","CHAMPENOUX-ARBO-INRAE",48.750667,6.340167,255
"54136001","54","CONFLANS",49.163333,5.857833,197
"54141001","54","COYVILLER",48.588333,6.283333,277
"54159001","54","DOMBASLE",48.622,6.349333,216
"54171001","54","DONCOURT-LES-CONFLANS",49.1535,5.929333,235
"54181001","54","ERROUVILLE_SAPC",49.42,5.909833,373
"54182001","54","ESSEY-ET-MAIZE.",48.919333,5.809167,218
"54273002","54","JARNY",49.154667,5.869667,210
"54313001","54","LETRICOURT",48.875833,6.293333,220
"54322001","54","LONGUYON",49.431667,5.612833,257
"54322005","54","LONGUYON-VILLAN",49.488333,5.591667,337
"54327002","54","LUCEY",48.716667,5.833333,270
"54329001","54","LUNEVILLE",48.5835,6.476,222
"54350001","54","MARAINVILLER",48.585667,6.6005,246
"54367001","54","MEXY",49.498333,5.783333,372
"54395002","54","NANCY - EN",48.688333,6.173333,217
"54395003","54","NANCY - FACULTE",48.688333,6.173333,213
"54400001","54","NOMENY",48.881667,6.235,208
"54405001","54","NANCY-OCHEY",48.581,5.959833,336
"54407001","54","OGNEVILLE",48.475,6.067667,300
"54415001","54","PAGNY-SUR-MOSELLE",48.983833,6.031167,179
"54434001","54","PRAYE",48.436333,6.107833,307
"54446001","54","RECHICOURT",48.716667,6.583333,286
"54463001","54","TOUL - ROSIERES",48.783333,5.976667,285
"54463002","54","ROSIERES-EN-HAYE",48.681667,5.886667,210
"54481001","54","ST MAURICE",48.514833,6.845667,305
"54483001","54","ST NICOLAS DE P",48.626333,6.294333,255
"54483003","54","ST NICOLAS-DE-PORT",48.6215,6.289333,248
"54502001","54","SERRES AGGL.",48.69,6.461667,295
"54526001","54","NANCY-ESSEY",48.687833,6.2215,212
"54528002","54","TOUL SMM",48.675,5.888333,382
"54547001","54","VANDOEUVRE",48.65,6.15,380
"54582001","54","VILLETTE",49.482167,5.578167,345
"55001001","55","ABAINVILLE",48.528,5.498667,298
"55014001","55","AUBREVILLE_SAPC",49.133833,5.0935,202
"55029007","55","BAR LE DUC",48.763333,5.156667,279
"55041001","55","BEHONNE_SAPC",48.795667,5.1885,301
"55060002","55","BONZEE_SAPC",49.092833,5.601167,235
"55067001","55","BOVIOLLES",48.648667,5.415,272
"55108003","55","CHAUMONT - SA",48.926667,5.255,240
"55108004","55","CHAUMONT_SAPC",48.931333,5.264667,294
"55122003","55","COMMERCY EN",48.76,5.59,255
"55123002","55","CONDE_SAPC",48.867167,5.182167,265
"55129001","55","COUROUVRE",48.936833,5.358333,324
"55145001","55","DAMVILLERS",49.337667,5.3975,206
"55155001","55","DOMBASLE",49.138333,5.193333,215
"55179001","55","ERNEVILLE AUX BOIS_SAPC",48.7495,5.403833,313
"55211001","55","GINCREY",49.265,5.556667,220
"55248001","55","HOUDELAINCOURT",48.563,5.5055,390
"55265001","55","LABEUVILLE",49.097,5.792833,208
"55279001","55","LANEUVILLE",49.485,5.161667,170
"55328001","55","MAXEY-SUR-VAISE",48.538167,5.668833,256
"55328002","55","MAXEY SA",48.536667,5.67,250
"55364001","55","MOUZAY",49.460167,5.209167,166
"55386002","55","NONSARD",48.934167,5.763833,230
"55427004","55","REVIGNY-SUR-ORN",48.823333,4.973333,145
"55443001","55","ROUVRES-EN-WOEVRE",49.224667,5.6875,226
"55467001","55","SAMPIGNY",48.831667,5.51,234
"55484001","55","SEPTSARGES",49.276333,5.155,293
"55498003","55","SOUILLY",49.056667,5.305,279
"55502004","55","STENAY",49.493333,5.178333,165
"55517002","55","TRIAUCOURT_SAPC",48.983167,5.065167,185
"55531001","55","VASSINCOURT",48.808667,5.033167,187
"55532001","55","VAUBECOURT",48.935333,5.112167,202
"55533001","55","VAUCOULEURS",48.601833,5.662833,294
"55545004","55","VERDUN",49.163333,5.391667,225
"55551001","55","VIGNEULLES",48.978333,5.702333,258
"55551003","55","VIGNEULLES",48.993333,5.715,250
"55562002","55","VILLERS LE SEC",48.616667,5.286667,304
"56003001","56","ARRADON",47.6215,-2.801,26
"56004001","56","ARZAL",47.512667,-2.382667,26
"56007001","56","AURAY",47.659167,-2.971,26
"56009001","56","BELLE ILE-LE TALUT",47.294333,-3.218333,34
"56010001","56","BAUD",47.87,-3.015,51
"56017002","56","BIGNAN",47.883333,-2.766667,160
"56017003","56","BIGNAN",47.884333,-2.728833,112
"56018001","56","BILLIERS",47.524,-2.4865,4
"56031001","56","CAMORS",47.823833,-2.991667,112
"56034002","56","CARNAC",47.574667,-3.068833,9
"56053001","56","ELVEN",47.731833,-2.585667,88
"56058001","56","FEREL",47.496667,-2.3055,33
"56062001","56","POINTE DE GAVRES",47.689333,-3.3585,7
"56067002","56","GRAND-CHAMP",47.760667,-2.8515,118
"56069001","56","ILE DE GROIX",47.652333,-3.502333,41
"56075001","56","GUER",47.9025,-2.116833,47
"56081001","56","GUISCRIFF",48.053667,-3.604833,180
"56081003","56","GUISCRIFF SA",48.05,-3.664167,165
"56083001","56","HENNEBONT",47.804667,-3.271,32
"56090001","56","INZINZAC-LOCHRIST",47.826667,-3.245,20
"56097001","56","LANDEVANT",47.767333,-3.125333,27
"56099001","56","LANGOELAN",48.137833,-3.227,212
"56105001","56","LANVENEGEN",47.991167,-3.5015,97
"56112002","56","LIZIO",47.847167,-2.553667,160
"56121001","56","LORIENT OBSERVATOIRE MARITIME",47.745,-3.363333,24
"56121004","56","LORIENT STATION AEROLOGIQUE",47.745,-3.361667,8
"56124001","56","MALESTROIT",47.8125,-2.3825,15
"56127001","56","MAURON",48.065667,-2.285667,74
"56130002","56","MERLEVENEZ",47.738833,-3.2325,20
"56137001","56","VANNES-MEUCON",47.722,-2.727,132
"56140001","56","MOREAC",47.9185,-2.828,120
"56144001","56","NAIZIN-INRAE",48.005333,-2.8165,132
"56151001","56","PONTIVY AERODROME",48.055667,-2.916667,125
"56159001","56","PLEUCADEUC",47.7655,-2.387167,65
"56163001","56","PLOERDUT",48.090667,-3.308833,179
"56165003","56","PLOERMEL",47.950833,-2.3975,65
"56166004","56","PLOUAY",47.937167,-3.318333,136
"56166005","56","PLOUAY-SA",47.916167,-3.3445,75
"56170001","56","PLOURAY",48.108333,-3.425,205
"56178003","56","PONTIVY",48.063667,-2.945833,83
"56181001","56","PORT-LOUIS",47.706667,-3.353333,19
"56184001","56","QUESTEMBERT",47.671667,-2.457333,96
"56185001","56","LORIENT-LANN BIHOUE",47.762833,-3.435667,45
"56186002","56","QUIBERON",47.495,-3.126667,33
"56193001","56","RIANTEC",47.701667,-3.311667,3
"56199001","56","ROUDOUALLEC",48.127333,-3.719833,172
"56204001","56","ST-ALLOUESTRE",47.914833,-2.770667,125
"56206001","56","ST-AVE",47.69,-2.734,50
"56209001","56","STE-BRIGITTE",48.158,-3.127833,240
"56214001","56","GRAND-MONT",47.5,-2.836667,33
"56221001","56","ST-JACUT-LES-PINS",47.6835,-2.212167,52
"56240003","56","SARZEAU SA",47.510667,-2.796,35
"56241001","56","SAUZON ER-HASTELLIC",47.368333,-3.218333,38
"56243001","56","VANNES-SENE",47.6045,-2.714167,3
"56251001","56","THEIX",47.6415,-2.621333,29
"56257001","56","LA TRINITE-PORHOET",48.096667,-2.514667,105
"56260003","56","VANNES SA",47.633333,-2.75,11
"56260005","56","VANNES PARGO",47.650833,-2.777,12
"57019001","57","MALANCOURT",49.218833,6.057,346
"57039001","57","METZ-FRESCATY",49.0695,6.125333,192
"57092001","57","EBERSING",49.124167,7.145333,311
"57096001","57","BASSOMPIERRE",49.3855,5.961833,337
"57119001","57","BUHL-LORRAINE",48.7195,7.079833,258
"57132003","57","CHATEAU-SALINS - AGGL",48.823333,6.505,220
"57153001","57","CORNY-SUR-MOSELLE",49.031,6.056333,180
"57155002","57","COURCELLES-CHAUSSY",49.111667,6.381667,225
"57163002","57","DABO - ROSSKOPF",48.628167,7.279333,455
"57163003","57","DABO - MF HENGST",48.651667,7.238333,880
"57168001","57","PHALSBOURG_SAPC",48.766667,7.305833,377
"57189002","57","EINCHEVILLE",48.984167,6.606,270
"57209001","57","FAULQUEMONT",49.052667,6.592667,291
"57209004","57","FALKENBERG",49.041333,6.599167,260
"57221002","57","FLORANGE",49.321667,6.141667,158
"57235001","57","FREISTROFF",49.281667,6.491167,200
"57241001","57","FRIBOURG",48.767,6.856667,235
"57251001","57","AEROPORT METZ-NANCY-LORRAINE",48.979333,6.243167,260
"57253001","57","GONDREXANGE",48.688,6.928333,266
"57261001","57","GROS-REDERCHING",49.070333,7.213333,297
"57288001","57","HAM-SOUS-VARSBERG",49.189,6.672667,221
"57322001","57","HESTROFF_SAPC",49.255667,6.433333,221
"57357001","57","KAPPELKINGER_MAN",48.976,6.907833,223
"57357002","57","KAPPELKINGER_SAPC",48.978833,6.9035,224
"57395001","57","LESSE_SAPC",48.965833,6.508,233
"57413001","57","LONGEVILLE",49.116667,6.643333,250
"57463001","57","METZ - LES RECOLLETS",49.119833,6.179667,176
"57465001","57","METZERVISSE",49.306333,6.283167,226
"57480001","57","MONTIGNY-LES-METZ - EN",49.093333,6.155,173
"57489001","57","MOUTERHOUSE",48.9845,7.4525,265
"57491001","57","MOYEUVRE - MONTAGNE",49.252833,6.045833,303
"57509001","57","NITTING_MAN",48.666333,7.032667,270
"57509002","57","NITTING_SAPC",48.667833,7.031,266
"57524001","57","OMMERAY_SAPC",48.724333,6.690833,219
"57530002","57","OTTONVILLE",49.218333,6.521167,210
"57550001","57","PORCELETTE",49.159667,6.645667,250
"57557001","57","PUTTELANGE-LES-THIONVILLE",49.481667,6.259,190
"57566001","57","REDING",48.745333,7.1045,251
"57568001","57","REMELFING",49.085833,7.106167,220
"57575001","57","RETONFEY",49.135167,6.303333,255
"57578001","57","REZONVILLE",49.098667,5.9895,289
"57587003","57","RODALBE",48.909833,6.693167,258
"57590001","57","ROLBING",49.171667,7.44,275
"57607001","57","STE BARBE",49.158833,6.301667,285
"57623001","57","ST QUIRIN",48.609333,7.066,305
"57623003","57","TURQUESTEIN-BLANCRUPT_SAPC",48.568167,7.09,352
"57630001","57","SARREBOURG",48.745333,7.027833,313
"57641001","57","SCHWEYEN",49.159833,7.389167,330
"57644001","57","SEINGBOUSE",49.127667,6.831,347
"57661002","57","STURZELBRONN - MF ERLENMOOS",49.055,7.585,250
"57672001","57","THIONVILLE BOURG",49.365,6.146667,159
"57672003","57","THIONVILLE",49.366667,6.2,155
"57678001","57","TRESSANGE",49.406667,5.981667,358
"57731001","57","VOLMERANGE",49.4425,6.080333,350
"57732001","57","VOLMUNSTER",49.124,7.381833,358
"58006001","58","ANLEZY",46.9575,3.507833,220
"58010003","58","ARLEUF",47.045333,4.022,635
"58019001","58","AVREE",46.820667,3.905,302
"58023001","58","BAZOCHES_SAPC",47.359667,3.790333,351
"58036002","58","BOUHY",47.474167,3.161667,288
"58037004","58","BRASSY",47.264333,3.938667,414
"58059004","58","LA CHARITE RES",47.172,3.021333,200
"58060001","58","CHARRIN",46.803667,3.570167,236
"58061001","58","CHASNAY",47.233833,3.168167,213
"58062001","58","CHATEAU CHINON",47.070333,3.934333,598
"58064001","58","CHATEAUNEUF VAL",47.2865,3.225333,278
"58079001","58","CLAMECY",47.456667,3.526667,159
"58079004","58","CLAMECY",47.441,3.509,215
"58080001","58","LA COLLANCELLE",47.171333,3.641333,282
"58086001","58","COURS LES COSNE",47.444167,2.948833,196
"58086002","58","COSNE SUR LOIRE",47.3695,2.960833,186
"58089001","58","COULOUTRE",47.4155,3.221333,216
"58092001","58","CRUX LA VILLE",47.132833,3.515,283
"58095001","58","DECIZE",46.818667,3.455,192
"58102001","58","DONZY",47.401667,3.08,209
"58104001","58","DORNES",46.720333,3.3555,220
"58106002","58","DUN-LES-PLACES",47.312,4.047167,600
"58106005","58","DUN_SAPC",47.312833,4.046833,598
"58118001","58","FOURS",46.816667,3.72,232
"58125002","58","GIEN SUR CURE",47.137167,4.101333,638
"58128002","58","GLUX EN GLENNE",46.943667,4.033,578
"58131001","58","GUERIGNY",47.093333,3.1905,205
"58132001","58","GUIPY_SAPC",47.212833,3.570333,274
"58140001","58","LAROCHEMILLAY",46.906,4.01,375
"58145002","58","LORMES_SAPC",47.267167,3.858333,485
"58148001","58","LUTHENAY UXELOU",46.8465,3.288833,230
"58149001","58","LUZY",46.807,3.9625,300
"58160001","58","NEVERS-MARZY",46.998333,3.112667,175
"58160002","58","MARZY",47.005,3.083333,185
"58177001","58","MONTIGNY EN MORVAN_SAPC",47.161333,3.855667,285
"58194001","58","NEVERS PONTS-ET-CHAUSSEES",46.993333,3.155,200
"58199001","58","ONLAY",46.981333,3.910833,375
"58204001","58","OUROUER",47.058667,3.305,262
"58210002","58","PLANCHEZ",47.134167,4.018833,618
"58215005","58","POUILLY SUR LOI",47.297,2.962167,225
"58218006","58","PREMERY",47.170333,3.3695,260
"58230001","58","ST AUBIN DES CH",47.393667,3.7475,280
"58238002","58","ST ELOI",46.976667,3.221667,200
"58264001","58","ST PIERRE LE MOUTIER",46.798833,3.113667,218
"58281001","58","SUILLY LA TOUR",47.333667,3.071167,182
"58303001","58","VARENNES-VILLE",47.008167,3.152,208
"58303002","58","VARENNES-BOULOR",47.068667,3.139167,208
"58304005","58","VARZY_SAPC",47.368333,3.386,226
"59092001","59","BOUCHAIN",50.267667,3.302333,35
"59129001","59","CAPPELLE-EN-PEV",50.494167,3.1785,51
"59161001","59","CREVECOEUR",50.080833,3.2575,125
"59175002","59","DIMONT",50.183333,4.027333,183
"59178001","59","DOUAI",50.389667,3.067167,26
"59183001","59","DUNKERQUE",51.055833,2.3395,11
"59183002","59","DUNKERQUE",51.035,2.378333,7
"59183003","59","DUNKERQUE SERVICE DU PORT",51.035,2.378333,7
"59206001","59","ESCAUDOEUVRES",50.190333,3.2565,42
"59249001","59","FOURMIES",50.014833,4.038667,185
"59273001","59","GRAVELINES",50.987333,2.135333,3
"59326001","59","KILLEM",50.947333,2.591167,7
"59343001","59","LILLE-LESQUIN",50.57,3.0975,47
"59392001","59","MAUBEUGE",50.271667,3.9665,142
"59456001","59","PECQUENCOURT",50.389667,3.217667,19
"59512001","59","ROUBAIX",50.7075,3.180333,30
"59534001","59","ST-HILAIRE-SUR-HELPE",50.1455,3.925167,185
"59580002","59","STEENVOORDE",50.811667,2.591667,25
"59580003","59","STEENVOORDE",50.829833,2.568833,42
"59604001","59","TROISVILLES",50.098,3.463667,125
"59606004","59","VALENCIENNES",50.328333,3.461,50
"59647001","59","WATTEN",50.833833,2.213333,7
"60008001","60","AIRION",49.430333,2.417833,71
"60069001","60","BETZ",49.155833,2.955167,98
"60107001","60","BREUIL-LE-VERT",49.3645,2.432833,57
"60124001","60","CANDOR",49.6275,2.894333,69
"60149001","60","CHEVRIERES",49.329667,2.666667,32
"60159001","60","COMPIEGNE AVENUE DES ALLEES",49.411667,2.825,43
"60175001","60","CREIL",49.252167,2.520833,88
"60245002","60","FORMERIE",49.653333,1.721667,226
"60259001","60","FRESNOY-EN-THELLE",49.201167,2.267667,105
"60260001","60","FRESNOY-LA-RIVIERE",49.284833,2.918333,61
"60276001","60","GODENVILLERS",49.586167,2.554167,92
"60282001","60","GOUVIEUX",49.178333,2.447833,79
"60321001","60","IVRY-LE-TEMPLE",49.228833,1.9955,75
"60322001","60","JAMERICOURT",49.3065,1.8795,113
"60363001","60","LIERVILLE",49.193333,1.895,105
"60382001","60","MARGNY-LES-COMPIEGNE",49.4315,2.803667,92
"60446001","60","NANTEUIL-HAUD",49.138333,2.813333,111
"60500003","60","LE-PLESSIS-BELLEVILLE",49.096833,2.758,117
"60500004","60","PLESSIS-BELLEVILLE",49.106,2.737167,116
"60518001","60","PUITS-LA-VALLEE",49.5815,2.191167,168
"60537001","60","RIBECOURT",49.508833,2.919,43
"60555002","60","ROUVROY-LES-MERLES",49.650333,2.370833,94
"60566001","60","SAINT-ARNOULT",49.623333,1.790833,206
"60575001","60","SAINTE-GENEVIEVE",49.295333,2.182667,209
"60603001","60","SALENCY",49.590167,3.045833,74
"60621001","60","SOLENTE",49.7025,2.8775,83
"60623001","60","SONGEONS",49.545167,1.852333,113
"60639001","60","BEAUVAIS-TILLE",49.4465,2.127167,89
"60639003","60","TILLE",49.463333,2.113333,99
"60652001","60","VALDAMPIERRE",49.303167,2.048333,171
"60674001","60","VIEUX-MOULIN",49.376667,2.953333,126
"60701001","60","WAVIGNIES",49.545167,2.388167,135
"61001001","61","ALENCON",48.4455,0.110167,143
"61006001","61","ARGENTAN VILLE",48.743333,-0.02,157
"61006005","61","ARGENTAN",48.718167,0.0115,170
"61007001","61","ATHIS-DE-L'ORNE",48.794667,-0.531,211
"61028002","61","BAZOCHES-AU-HOULME",48.827333,-0.245667,193
"61034001","61","BEAULIEU",48.668333,0.699833,217
"61040001","61","BELLOU-EN-HOULME LA FERMINIERE",48.691667,-0.441667,226
"61063001","61","BRIOUZE",48.697167,-0.361333,215
"61074004","61","CARROUGES",48.566667,-0.15,295
"61086001","61","CHAMPEAUX    -LES-",48.898333,0.132667,247
"61123001","61","COULONCES",48.836833,0.006,90
"61124001","61","COULONCHE  -LA-",48.6445,-0.459167,309
"61133001","61","COURTOMER",48.620333,0.353333,223
"61136001","61","COUVAINS",48.844333,0.575333,249
"61150003","61","ECHAUFFOUR",48.739,0.358167,280
"61169003","61","FLERS",48.75,-0.5895,195
"61179001","61","FRESNAYE-AU-SAUVAGE_SAPC",48.722333,-0.263667,229
"61214002","61","L AIGLE",48.7585,0.662333,232
"61230001","61","LONGNY-AU-PERCHE",48.534,0.746833,170
"61258001","61","MELE-SUR-SARTHE  -LE-",48.513,0.352667,155
"61275001","61","LE MERLERAULT_SAPC",48.711167,0.299,236
"61278001","61","MESSEI",48.727833,-0.502833,215
"61293003","61","MORTAGNE - PARC",48.516667,0.55,220
"61293004","61","MORTAGNE",48.533333,0.52,270
"61299002","61","MOUSSONVILLIERS",48.631,0.826,237
"61307001","61","NEUVILLE-SUR-TOUQUES",48.858833,0.282667,200
"61327001","61","PERVENCHERES",48.431333,0.383,151
"61328001","61","PIN AU HARAS-INRAE",48.725,0.180833,202
"61328002","61","LE PIN-AU-HARAS -INRAE",48.735833,0.128167,176
"61337004","61","PREAUX-DU-PERCHE",48.328667,0.706833,133
"61344002","61","RANES - CHATEAU",48.640833,-0.213,250
"61345001","61","REMALARD",48.444167,0.7765,173
"61345003","61","REMALARD",48.434,0.777667,158
"61349001","61","RI",48.784333,-0.1485,212
"61369001","61","ST BOMER-LES-FORGES",48.644667,-0.6235,226
"61377001","61","ST CORNIER-DES-LANDES",48.7235,-0.7295,306
"61384002","61","ST ELLIER DES BOIS",48.514167,-0.094,266
"61386002","61","ST EVROULT-NOTRE-DAME",48.788833,0.438,297
"61387001","61","ST-FRAIMBAULT",48.504333,-0.7025,158
"61404001","61","ST-HILAIRE",48.555833,0.5295,242
"61426001","61","BELLEME_SAPC",48.373833,0.55,168
"61449001","61","ST PIERRE-LA-RIVIERE",48.811833,0.187833,160
"61454001","61","STE SCOLASSE-SUR-SARTHE",48.583667,0.378667,210
"61464001","61","SEES",48.592,0.1725,195
"61475001","61","SOLIGNY-LA-TRAPPE",48.637167,0.572333,240
"61479001","61","TANQUES",48.674833,-0.079667,171
"61483002","61","BAGNOLES-DE-L_ORNE",48.541167,-0.414833,151
"61485002","61","TICHEVILLE_SAPC",48.913,0.245,225
"61491002","61","TOUROUVRE_SAPC",48.585,0.667167,217
"62041001","62","ARRAS",50.288333,2.766667,66
"62041003","62","ARRAS",50.286667,2.766667,73
"62044001","62","ATTIN",50.485333,1.765833,21
"62045002","62","AUBIGNY",50.354833,2.590667,100
"62054001","62","CAP-GRIS-NEZ",50.869667,1.582833,48
"62054002","62","AUDINGHEN CAP GRIS-NEZ SEM",50.87,1.583333,45
"62076002","62","BAINGHEN_SAPC",50.750833,1.906667,117
"62160001","62","BOULOGNE-SEM",50.7325,1.599667,73
"62160002","62","BOULOGNE-SUR-MER PORT",50.726667,1.61,7
"62163001","62","BOURET-SUR-CAN",50.266833,2.317,75
"62193003","62","CALAIS HOPITAL MILITAIRE",50.95,1.861667,13
"62260001","62","CROIX-EN-TER",50.376667,2.298333,121
"62268003","62","DESVRES",50.635,1.821667,185
"62271001","62","DOHEM",50.636667,2.183333,140
"62298001","62","CAMBRAI-EPINOY",50.2255,3.163833,76
"62333001","62","FIEFS",50.502667,2.3255,180
"62468001","62","HUMIERES_SAPC",50.3915,2.223333,127
"62498001","62","LENS",50.430333,2.798333,42
"62516002","62","LILLERS",50.5795,2.4965,19
"62528001","62","LOOS-EN-GOHELLE",50.453333,2.795,47
"62548001","62","CALAIS-MARCK",50.966667,1.966667,3
"62548002","62","CALAIS-MARCK",50.959833,1.956167,2
"62550001","62","MARCONNELLE",50.374,2.029333,25
"62583001","62","MONDICOURT",50.174667,2.462667,156
"62613001","62","NIELLES-LES-BLEQUIN_SAPC",50.6725,2.061833,145
"62671001","62","PRONVILLE",50.178333,3.0045,80
"62685001","62","RADINGHEM",50.549167,2.113667,115
"62751001","62","SAINT-INGLEVERT",50.875,1.74,123
"62765003","62","ST-OMER",50.77,2.268333,5
"62767001","62","ST-POL-TERNOISE",50.388667,2.337667,129
"62784001","62","SAULTY",50.222167,2.522167,174
"62826001","62","LE-TOUQUET",50.5145,1.622833,5
"62873001","62","ARRAS",50.255833,2.87,74
"63003003","63","AMBERT-VILLE",45.539333,3.746333,540
"63003004","63","AMBERT",45.516833,3.742667,555
"63006002","63","ANZAT-LE-LUGUET_SAPC",45.320167,3.016,1270
"63014001","63","AUBIERE",45.765,3.115,403
"63038001","63","BESSE-ET-ST-ANA",45.507667,2.939167,1050
"63038002","63","SUPERBESSE",45.501667,2.865833,1287
"63066002","63","CELLES-SUR-DURO",45.847,3.651833,658
"63077001","63","CHAMBON-SUR-LAC",45.572667,2.897,897
"63089001","63","CHAPPES",45.860667,3.214333,315
"63098001","63","CHASTREIX",45.533,2.7745,1385
"63100001","63","CHATEAUNEUF-LES",46.029167,2.903667,390
"63113001","63","CLERMONT-FD",45.786833,3.149333,331
"63113003","63","CLERMONT-FD OBS",45.768333,3.086667,388
